Date,Open,High,Low,Close,Volume,Adj Close
2012-11-12,38.38,38.63,36.80,37.36,29400,35.527
2012-11-05,39.08,40.00,37.70,38.70,53400,36.802
2012-10-29,38.46,39.44,37.88,39.08,2300,37.163
2012-10-22,38.50,39.59,37.32,38.70,13200,36.802
2012-10-15,44.14,44.14,33.30,38.60,138200,36.706
2012-10-08,41.79,42.11,39.51,40.06,1400,38.095
2012-10-01,40.51,42.00,40.03,41.67,79900,39.626
2012-09-24,39.07,41.95,38.80,40.64,144500,38.646
2012-09-17,40.94,41.54,39.00,39.35,24300,37.42
2012-09-10,39.01,42.42,38.08,40.96,96200,38.951
2012-09-03,39.25,39.55,38.58,39.23,5800,37.306
2012-08-27,40.41,40.70,39.00,39.79,26500,37.838
2012-08-20,40.86,41.75,40.40,40.58,6000,38.589
2012-08-13,46.39,46.39,40.30,40.90,12500,38.894
2012-08-06,36.37,46.99,36.06,41.31,43700,39.284
2012-07-30,42.64,43.20,40.99,41.62,26900,39.578
2012-07-23,42.56,43.05,41.02,42.22,10000,40.149
2012-07-16,43.09,44.56,42.82,43.09,10500,40.976
2012-07-09,43.10,43.89,42.64,43.24,2800,41.119
2012-07-02,45.45,45.98,42.95,43.40,47100,41.271
2012-06-25,42.60,45.70,42.60,45.20,18100,42.983
2012-06-18,45.00,45.60,42.40,42.94,10700,40.834
2012-06-11,42.27,46.48,42.27,44.70,13000,42.507
2012-06-04,42.80,43.26,41.54,42.27,19700,40.196
2012-05-28,47.50,47.55,42.81,43.20,92500,41.081
2012-05-21,46.95,49.57,46.62,47.98,45200,45.626
2012-05-14,48.63,49.40,46.16,47.41,71600,45.084
2012-05-07,47.86,51.67,44.44,48.42,56700,46.045
2012-04-30,54.14,54.70,46.99,48.00,164600,45.645
2012-04-23,48.00,55.80,47.13,54.14,667900,51.484
2012-04-16,47.80,49.13,46.80,48.24,172100,45.874
2012-04-09,46.15,49.87,43.01,48.39,90000,46.016
2012-04-02,46.97,47.90,46.06,46.79,49800,44.495
2012-03-26,47.51,49.35,45.00,46.58,145200,44.295
2012-03-19,48.44,49.02,45.15,46.75,644600,44.457
2012-03-12,43.92,46.30,43.65,45.82,164500,43.572
2012-03-05,45.27,45.39,38.988,43.60,254300,41.461
2012-02-27,45.00,49.99,40.11,45.30,90500,43.078
2012-02-20,46.00,48.14,45.94,47.55,261600,45.217
2012-02-13,45.97,50.97,43.04,46.07,168800,43.81
2012-02-06,40.01,43.90,40.01,41.82,81600,39.769
2012-01-30,39.00,46.02,36.59,42.87,356100,40.767
2012-01-23,36.03,40.00,34.12,38.52,34700,36.63
2012-01-16,39.07,40.25,34.03,39.20,162400,37.277
2012-01-10,37.20,38.82,35.82,37.65,170800,35.803
2011-12-26,37.02,40.87,34.03,35.16,51600,33.435
2011-12-19,39.08,44.00,35.00,37.33,67900,35.499
2011-12-12,40.92,40.97,38.66,39.97,33400,38.009
2011-12-05,42.02,42.48,38.72,39.89,62400,37.933
2011-11-28,40.19,44.40,39.63,42.48,156500,40.396
2011-11-21,39.50,41.70,39.00,40.00,48400,38.038
2011-11-14,43.13,43.13,40.20,40.58,76100,38.589
2011-11-07,44.42,44.86,41.18,42.55,43700,40.463
2011-10-31,44.95,45.20,42.00,43.60,91000,41.461
2011-10-24,43.47,45.75,42.52,44.80,1900,42.602
2011-10-17,43.49,43.94,41.01,42.14,600,40.073
2011-10-10,43.27,44.78,40.81,42.65,1100,40.558
2011-10-03,41.20,44.00,38.52,42.19,500,40.12
2011-09-26,42.29,46.52,38.29,42.21,900,40.139
