Date,Open,High,Low,Close,Volume,Adj Close
2015-02-13,31.10,31.95,31.10,31.65,87100,31.65
2015-02-12,32.15,32.55,30.05,30.80,205800,30.80
2015-02-11,32.35,32.85,31.65,31.80,52100,31.80
2015-02-10,34.75,34.75,32.00,32.00,56300,32.00
2015-02-09,31.80,32.90,31.50,32.05,114700,32.05
2015-02-06,30.80,31.85,30.80,31.75,65300,31.75
2015-02-05,30.75,31.10,30.20,31.10,64900,31.10
2015-02-04,32.10,32.95,30.65,31.00,131700,31.00
2015-02-03,31.00,33.50,30.80,31.85,167600,31.85
2015-02-02,28.20,35.55,27.55,30.80,316100,30.80
2015-01-30,27.90,28.25,27.50,27.50,50000,27.50
2015-01-29,28.10,28.15,27.50,28.05,57100,28.05
2015-01-28,28.15,29.00,28.00,28.20,38400,28.20
2015-01-27,29.00,29.05,27.45,28.50,47200,28.50
2015-01-26,28.60,30.15,27.75,28.60,71300,28.60
2015-01-23,29.50,30.35,28.75,29.05,77500,29.05
2015-01-22,29.00,29.70,28.70,29.25,124500,29.25
2015-01-21,28.95,29.20,28.45,28.60,53100,28.60
2015-01-20,28.65,29.30,28.00,28.40,41700,28.40
2015-01-19,28.55,29.60,28.55,28.90,24100,28.90
2015-01-16,28.90,29.00,28.45,28.55,32900,28.55
2015-01-15,28.85,29.55,28.50,28.75,42600,28.75
2015-01-14,29.30,29.80,28.65,28.80,13500,28.80
2015-01-13,28.10,28.95,28.10,28.70,13700,28.70
2015-01-12,28.70,29.00,28.15,28.50,15900,28.50
2015-01-09,29.50,30.00,28.20,28.80,80100,28.80
2015-01-08,31.85,31.85,27.75,28.55,105500,28.55
2015-01-07,27.05,27.05,27.05,27.05,000,27.05
2015-01-06,26.25,27.30,26.25,27.05,25600,27.05
2015-01-05,26.10,26.45,26.00,26.25,12500,26.25
2015-01-02,26.00,26.00,26.00,26.00,000,26.00
2015-01-01,26.00,26.00,26.00,26.00,000,26.00
