Date,Open,High,Low,Close,Volume,Adj Close
2013-12-02,1920.00,1920.00,1788.10,1887.30,20900,1887.30
2013-11-25,1920.00,1928.00,1864.10,1908.70,33900,1908.70
2013-11-18,1901.90,1928.10,1860.10,1919.40,19800,1919.40
2013-11-11,1800.00,1941.10,1799.00,1901.10,27400,1901.10
2013-11-04,1796.50,1810.00,1730.00,1791.00,10700,1791.00
2013-10-28,1911.90,1967.00,1747.10,1796.50,40600,1796.50
2013-10-21,1919.70,1920.10,1875.00,1905.00,10300,1709.085
2013-10-14,1890.80,1929.90,1885.00,1905.20,13600,1709.265
2013-10-07,1900.10,1953.50,1881.00,1905.00,9800,1709.085
2013-09-30,1884.00,1986.00,1859.90,1900.00,14300,1704.599
2013-09-23,1908.90,1911.90,1875.00,1875.00,9300,1682.171
2013-09-16,1929.40,1950.10,1890.00,1891.40,19200,1696.884
2013-09-09,1938.70,1979.90,1895.00,1915.00,43800,1718.057
2013-09-02,1906.00,1938.70,1901.10,1914.00,7300,1717.16
2013-08-26,1939.80,1965.40,1875.00,1906.00,13400,1709.982
2013-08-19,1939.00,1955.00,1895.00,1920.10,11600,1722.632
2013-08-12,1950.00,1991.00,1925.00,1939.00,7000,1739.589
2013-08-05,2001.00,2001.00,1910.00,1939.00,6200,1739.589
2013-07-29,1994.90,2027.40,1976.00,1999.00,6000,1793.418
2013-07-22,2001.00,2010.00,1951.00,1992.10,4200,1787.228
2013-07-15,2024.90,2130.00,1985.00,1993.90,13000,1788.843
2013-07-08,1908.90,2015.00,1899.00,2015.00,11700,1807.773
2013-07-01,1842.30,1939.70,1829.00,1897.00,9900,1701.908
2013-06-24,1981.00,1999.70,1801.00,1834.00,19000,1645.387
2013-06-17,1905.00,2046.50,1895.00,1981.00,21200,1777.269
2013-06-10,1965.00,2009.90,1867.00,1903.00,5400,1707.291
2013-06-03,2009.90,2020.00,1935.00,1999.50,7000,1793.867
2013-05-27,2015.10,2050.00,1990.00,2001.00,4800,1795.212
2013-05-20,2025.10,2268.00,2005.00,2028.10,16100,1819.525
2013-05-13,1880.00,2039.20,1870.00,2010.00,20200,1803.287
2013-05-06,1841.10,1901.00,1841.00,1880.00,8100,1665.238
2013-04-29,1991.00,1995.00,1840.00,1840.00,8800,1629.808
2013-04-22,1949.60,2050.00,1920.00,1995.00,6700,1767.101
2013-04-15,1955.00,1988.00,1839.90,1922.40,8800,1702.795
2013-04-08,1929.90,2000.00,1914.00,1955.00,4500,1731.671
2013-04-01,1930.00,1950.00,1910.00,1920.00,3600,1700.669
2013-03-25,1959.90,1990.00,1910.00,1919.80,9500,1700.492
2013-03-18,2051.10,2070.00,1910.00,1920.00,7800,1700.669
2013-03-11,2045.00,2130.00,2030.00,2075.00,18300,1837.963
2013-03-04,2000.10,2035.20,1950.00,2010.00,8800,1780.388
2013-02-25,2031.30,2100.80,1960.20,2011.90,2800,1782.071
2013-02-18,1990.40,2400.00,1950.00,2013.40,4600,1783.40
2013-02-11,2005.00,2069.50,1990.20,1990.40,2900,1763.027
2013-02-04,1952.70,2048.40,1952.70,1997.50,12900,1769.316
2013-01-28,1865.00,1970.00,1845.00,1964.90,25300,1740.44
2013-01-21,1855.00,1895.00,1830.00,1865.00,15200,1651.952
2013-01-14,1806.50,1865.90,1799.90,1860.00,13500,1647.523
2013-01-07,1760.10,1900.00,1700.00,1795.00,11100,1589.948
2012-12-31,1760.10,1760.10,1760.10,1760.10,000,1559.035
2012-12-24,1804.90,1805.00,1760.10,1760.10,2500,1559.035
2012-12-17,1740.20,1844.50,1725.00,1803.90,15500,1597.832
2012-12-10,1753.70,1754.90,1721.80,1749.90,5900,1550.00
2012-12-03,1740.00,1758.80,1710.00,1745.00,2100,1545.66
2012-11-26,1794.80,1794.80,1710.00,1740.00,7000,1541.231
